2026-07-04 02:19:34,893 | WARNING | features.sentiment | No news table found. Run fetch_news() first.
2026-07-04 03:05:00,559 | INFO | features.technical | Technicals computed: 174240 rows
2026-07-04 03:05:00,747 | INFO | features.fundamental | Fundamental ratios computed for 456 rows
2026-07-04 03:05:01,157 | INFO | features.valuation | Valuation computed locally: 99 rows
2026-07-04 03:05:01,998 | WARNING | features.sentiment | News table is empty.
2026-07-04 03:05:02,000 | INFO | features.builder | Feature matrix built: 172161 rows x 40 cols
2026-07-04 03:05:02,163 | INFO | models.trainer | Train: 137728 | Test: 34433
2026-07-04 03:05:02,177 | INFO | models.trainer | Training Decision Tree (scratch)...
2026-07-04 03:09:31,883 | INFO | features.technical | Technicals computed: 174240 rows
2026-07-04 03:09:31,985 | INFO | features.fundamental | Fundamental ratios computed for 456 rows
2026-07-04 03:09:32,286 | INFO | features.valuation | Valuation computed locally: 99 rows
2026-07-04 03:09:32,748 | WARNING | features.sentiment | News table is empty.
2026-07-04 03:09:32,749 | INFO | features.builder | Feature matrix built: 172161 rows x 40 cols
2026-07-04 03:09:32,784 | INFO | models.trainer | Train: 137728 | Test: 34433
2026-07-04 03:09:32,792 | INFO | models.trainer | Training Decision Tree (scratch)...
2026-07-04 03:09:41,730 | INFO | evaluation.metrics | MAE:0.0631 RMSE:0.0915 R2:-0.0177
2026-07-04 03:09:41,739 | INFO | evaluation.metrics | Information Coefficient: 0.0990
2026-07-04 03:09:41,739 | INFO | models.trainer | Training XGBoost (scratch)...
2026-07-04 03:10:56,139 | INFO | models.xgboost_model | Round 10 | MSE: 0.006673
2026-07-04 03:12:06,938 | INFO | models.xgboost_model | Round 20 | MSE: 0.006569
2026-07-04 03:13:21,887 | INFO | models.xgboost_model | Round 30 | MSE: 0.006492
2026-07-04 03:14:29,663 | INFO | models.xgboost_model | Round 40 | MSE: 0.006435
2026-07-04 03:15:28,006 | INFO | models.xgboost_model | Round 50 | MSE: 0.006387
2026-07-04 03:16:29,123 | INFO | models.xgboost_model | Round 60 | MSE: 0.006337
2026-07-04 03:17:30,226 | INFO | models.xgboost_model | Round 70 | MSE: 0.006288
2026-07-04 03:18:27,422 | INFO | models.xgboost_model | Round 80 | MSE: 0.006246
2026-07-04 03:19:26,413 | INFO | models.xgboost_model | Round 90 | MSE: 0.006202
2026-07-04 03:20:28,655 | INFO | models.xgboost_model | Round 100 | MSE: 0.006162
2026-07-04 03:20:31,154 | INFO | evaluation.metrics | MAE:0.0616 RMSE:0.0893 R2:0.0308
2026-07-04 03:20:31,172 | INFO | evaluation.metrics | Information Coefficient: 0.1396
2026-07-04 03:20:31,173 | INFO | models.trainer | Training XGBoost (library)...
2026-07-04 03:20:34,565 | INFO | evaluation.metrics | MAE:0.0631 RMSE:0.0918 R2:-0.0245
2026-07-04 03:20:34,579 | INFO | evaluation.metrics | Information Coefficient: 0.1377
2026-07-04 03:20:34,579 | INFO | models.trainer | Training LightGBM...
2026-07-04 03:20:36,260 | INFO | evaluation.metrics | MAE:0.0631 RMSE:0.0911 R2:-0.0087
2026-07-04 03:20:36,276 | INFO | evaluation.metrics | Information Coefficient: 0.1375
2026-07-04 03:20:36,276 | INFO | models.trainer | Training CatBoost...
2026-07-04 03:20:38,986 | INFO | evaluation.metrics | MAE:0.0622 RMSE:0.0900 R2:0.0150
2026-07-04 03:20:38,999 | INFO | evaluation.metrics | Information Coefficient: 0.1362
2026-07-04 03:20:38,999 | INFO | models.trainer | Best model by IC: xgboost_scratch
2026-07-04 03:20:40,172 | INFO | models.trainer | Predictions saved for 34433 rows
2026-07-04 03:21:47,654 | INFO | features.technical | Technicals computed: 174240 rows
2026-07-04 03:21:47,850 | INFO | features.fundamental | Fundamental ratios computed for 456 rows
2026-07-04 03:21:48,172 | INFO | features.valuation | Valuation computed locally: 99 rows
2026-07-04 03:21:48,620 | WARNING | features.sentiment | News table is empty.
2026-07-04 03:21:48,621 | INFO | features.builder | Feature matrix built: 172161 rows x 40 cols
2026-07-04 03:21:50,194 | INFO | evaluation.metrics | MAE:0.0761 RMSE:0.0996 R2:-0.0915
2026-07-04 03:21:50,207 | INFO | evaluation.metrics | Information Coefficient: 0.0434
2026-07-04 03:21:50,207 | INFO | evaluation.metrics | Signal Sharpe: 0.1287
2026-07-04 03:21:50,211 | INFO | backtest.walkforward | Fold 2022 | IC:0.0434 | Sharpe:0.1287 | MAE:0.0761
2026-07-04 03:21:52,255 | INFO | evaluation.metrics | MAE:0.0570 RMSE:0.0752 R2:0.0206
2026-07-04 03:21:52,267 | INFO | evaluation.metrics | Information Coefficient: 0.1069
2026-07-04 03:21:52,267 | INFO | evaluation.metrics | Signal Sharpe: 2.1414
2026-07-04 03:21:52,272 | INFO | backtest.walkforward | Fold 2023 | IC:0.1069 | Sharpe:2.1414 | MAE:0.0570
2026-07-04 03:21:54,416 | INFO | evaluation.metrics | MAE:0.0572 RMSE:0.0759 R2:-0.0969
2026-07-04 03:21:54,427 | INFO | evaluation.metrics | Information Coefficient: 0.0244
2026-07-04 03:21:54,427 | INFO | evaluation.metrics | Signal Sharpe: 0.6655
2026-07-04 03:21:54,431 | INFO | backtest.walkforward | Fold 2024 | IC:0.0244 | Sharpe:0.6655 | MAE:0.0572
2026-07-04 03:22:45,429 | INFO | data.news_fetcher | News fetched: AAPL (10 articles)
2026-07-04 03:22:45,664 | INFO | data.news_fetcher | News fetched: MSFT (10 articles)
2026-07-04 03:22:45,839 | INFO | data.news_fetcher | News fetched: GOOGL (10 articles)
2026-07-04 03:22:46,018 | INFO | data.news_fetcher | News fetched: AMZN (10 articles)
2026-07-04 03:22:46,252 | INFO | data.news_fetcher | News fetched: META (10 articles)
2026-07-04 03:22:46,428 | INFO | data.news_fetcher | News fetched: TSLA (10 articles)
2026-07-04 03:22:46,606 | INFO | data.news_fetcher | News fetched: NVDA (10 articles)
2026-07-04 03:22:46,796 | INFO | data.news_fetcher | News fetched: JPM (10 articles)
2026-07-04 03:22:46,972 | INFO | data.news_fetcher | News fetched: JNJ (10 articles)
2026-07-04 03:22:47,150 | INFO | data.news_fetcher | News fetched: V (10 articles)
2026-07-04 03:22:47,333 | INFO | data.news_fetcher | News fetched: UNH (10 articles)
2026-07-04 03:22:47,522 | INFO | data.news_fetcher | News fetched: XOM (10 articles)
2026-07-04 03:22:47,722 | INFO | data.news_fetcher | News fetched: WMT (10 articles)
2026-07-04 03:22:47,908 | INFO | data.news_fetcher | News fetched: MA (10 articles)
2026-07-04 03:22:48,109 | INFO | data.news_fetcher | News fetched: PG (10 articles)
2026-07-04 03:22:48,316 | INFO | data.news_fetcher | News fetched: CVX (10 articles)
2026-07-04 03:22:48,504 | INFO | data.news_fetcher | News fetched: HD (10 articles)
2026-07-04 03:22:48,734 | INFO | data.news_fetcher | News fetched: MRK (10 articles)
2026-07-04 03:22:48,926 | INFO | data.news_fetcher | News fetched: ABBV (10 articles)
2026-07-04 03:22:49,120 | INFO | data.news_fetcher | News fetched: PEP (10 articles)
2026-07-04 03:22:49,472 | INFO | data.news_fetcher | News fetched: KO (10 articles)
2026-07-04 03:22:49,648 | INFO | data.news_fetcher | News fetched: AVGO (10 articles)
2026-07-04 03:22:49,824 | INFO | data.news_fetcher | News fetched: COST (10 articles)
2026-07-04 03:22:49,994 | INFO | data.news_fetcher | News fetched: MCD (10 articles)
2026-07-04 03:22:50,191 | INFO | data.news_fetcher | News fetched: TMO (10 articles)
2026-07-04 03:22:50,380 | INFO | data.news_fetcher | News fetched: ACN (10 articles)
2026-07-04 03:22:50,619 | INFO | data.news_fetcher | News fetched: CSCO (10 articles)
2026-07-04 03:22:50,803 | INFO | data.news_fetcher | News fetched: ABT (10 articles)
2026-07-04 03:22:50,981 | INFO | data.news_fetcher | News fetched: DHR (10 articles)
2026-07-04 03:22:51,154 | INFO | data.news_fetcher | News fetched: NEE (10 articles)
2026-07-04 03:22:51,329 | INFO | data.news_fetcher | News fetched: LIN (10 articles)
2026-07-04 03:22:51,523 | INFO | data.news_fetcher | News fetched: TXN (10 articles)
2026-07-04 03:22:51,709 | INFO | data.news_fetcher | News fetched: PM (10 articles)
2026-07-04 03:22:51,889 | INFO | data.news_fetcher | News fetched: ORCL (10 articles)
2026-07-04 03:22:52,080 | INFO | data.news_fetcher | News fetched: MS (10 articles)
2026-07-04 03:22:52,255 | INFO | data.news_fetcher | News fetched: RTX (10 articles)
2026-07-04 03:22:52,429 | INFO | data.news_fetcher | News fetched: SPGI (10 articles)
2026-07-04 03:22:52,612 | INFO | data.news_fetcher | News fetched: HON (10 articles)
2026-07-04 03:22:52,794 | INFO | data.news_fetcher | News fetched: AMGN (10 articles)
2026-07-04 03:22:52,971 | INFO | data.news_fetcher | News fetched: IBM (10 articles)
2026-07-04 03:22:53,161 | INFO | data.news_fetcher | News fetched: CAT (10 articles)
2026-07-04 03:22:53,349 | INFO | data.news_fetcher | News fetched: GE (10 articles)
2026-07-04 03:22:53,541 | INFO | data.news_fetcher | News fetched: INTU (10 articles)
2026-07-04 03:22:53,717 | INFO | data.news_fetcher | News fetched: AMAT (10 articles)
2026-07-04 03:22:53,907 | INFO | data.news_fetcher | News fetched: BKNG (10 articles)
2026-07-04 03:22:54,095 | INFO | data.news_fetcher | News fetched: AXP (10 articles)
2026-07-04 03:22:54,265 | INFO | data.news_fetcher | News fetched: GS (10 articles)
2026-07-04 03:22:54,555 | INFO | data.news_fetcher | News fetched: BLK (10 articles)
2026-07-04 03:22:54,737 | INFO | data.news_fetcher | News fetched: SYK (10 articles)
2026-07-04 03:22:54,927 | INFO | data.news_fetcher | News fetched: ISRG (10 articles)
2026-07-04 03:22:55,127 | INFO | data.news_fetcher | News fetched: GILD (10 articles)
2026-07-04 03:22:55,311 | INFO | data.news_fetcher | News fetched: ADI (10 articles)
2026-07-04 03:22:55,497 | INFO | data.news_fetcher | News fetched: VRTX (10 articles)
2026-07-04 03:22:55,690 | INFO | data.news_fetcher | News fetched: PLD (10 articles)
2026-07-04 03:22:55,881 | INFO | data.news_fetcher | News fetched: CI (10 articles)
2026-07-04 03:22:56,052 | INFO | data.news_fetcher | News fetched: MDLZ (10 articles)
2026-07-04 03:22:56,404 | INFO | data.news_fetcher | News fetched: REGN (10 articles)
2026-07-04 03:22:56,588 | INFO | data.news_fetcher | News fetched: ZTS (10 articles)
2026-07-04 03:22:56,783 | INFO | data.news_fetcher | News fetched: CB (10 articles)
2026-07-04 03:22:56,966 | INFO | data.news_fetcher | News fetched: BDX (10 articles)
2026-07-04 03:22:57,152 | INFO | data.news_fetcher | News fetched: MMC (10 articles)
2026-07-04 03:22:57,335 | INFO | data.news_fetcher | News fetched: SO (10 articles)
2026-07-04 03:22:57,519 | INFO | data.news_fetcher | News fetched: DUK (10 articles)
2026-07-04 03:22:57,703 | INFO | data.news_fetcher | News fetched: CL (10 articles)
2026-07-04 03:22:57,880 | INFO | data.news_fetcher | News fetched: EOG (10 articles)
2026-07-04 03:22:58,070 | INFO | data.news_fetcher | News fetched: SLB (10 articles)
2026-07-04 03:22:58,266 | INFO | data.news_fetcher | News fetched: MO (10 articles)
2026-07-04 03:22:58,511 | INFO | data.news_fetcher | News fetched: BMY (10 articles)
2026-07-04 03:22:58,689 | INFO | data.news_fetcher | News fetched: ITW (10 articles)
2026-07-04 03:22:58,886 | INFO | data.news_fetcher | News fetched: ELV (10 articles)
2026-07-04 03:22:59,088 | INFO | data.news_fetcher | News fetched: AON (10 articles)
2026-07-04 03:22:59,266 | INFO | data.news_fetcher | News fetched: CME (10 articles)
2026-07-04 03:22:59,458 | INFO | data.news_fetcher | News fetched: PNC (10 articles)
2026-07-04 03:22:59,640 | INFO | data.news_fetcher | News fetched: USB (10 articles)
2026-07-04 03:22:59,822 | INFO | data.news_fetcher | News fetched: TGT (10 articles)
2026-07-04 03:23:00,005 | INFO | data.news_fetcher | News fetched: ETN (10 articles)
2026-07-04 03:23:00,183 | INFO | data.news_fetcher | News fetched: NOC (10 articles)
2026-07-04 03:23:00,372 | INFO | data.news_fetcher | News fetched: FDX (10 articles)
2026-07-04 03:23:00,572 | INFO | data.news_fetcher | News fetched: EMR (10 articles)
2026-07-04 03:23:00,787 | INFO | data.news_fetcher | News fetched: PSA (10 articles)
2026-07-04 03:23:01,143 | INFO | data.news_fetcher | News fetched: APD (10 articles)
2026-07-04 03:23:01,347 | INFO | data.news_fetcher | News fetched: MCO (10 articles)
2026-07-04 03:23:01,519 | INFO | data.news_fetcher | News fetched: TFC (10 articles)
2026-07-04 03:23:01,710 | INFO | data.news_fetcher | News fetched: NSC (10 articles)
2026-07-04 03:23:02,022 | INFO | data.news_fetcher | News fetched: AIG (10 articles)
2026-07-04 03:23:02,209 | INFO | data.news_fetcher | News fetched: HUM (10 articles)
2026-07-04 03:23:02,411 | INFO | data.news_fetcher | News fetched: FCX (10 articles)
2026-07-04 03:23:02,595 | INFO | data.news_fetcher | News fetched: MCK (10 articles)
2026-07-04 03:23:02,802 | INFO | data.news_fetcher | News fetched: WM (10 articles)
2026-07-04 03:23:03,042 | INFO | data.news_fetcher | News fetched: ECL (10 articles)
2026-07-04 03:23:03,241 | INFO | data.news_fetcher | News fetched: D (10 articles)
2026-07-04 03:23:03,412 | INFO | data.news_fetcher | News fetched: F (10 articles)
2026-07-04 03:23:03,592 | INFO | data.news_fetcher | News fetched: GM (10 articles)
2026-07-04 03:23:03,782 | INFO | data.news_fetcher | News fetched: BAC (10 articles)
2026-07-04 03:23:03,962 | INFO | data.news_fetcher | News fetched: C (10 articles)
2026-07-04 03:23:04,132 | INFO | data.news_fetcher | News fetched: WFC (10 articles)
2026-07-04 03:23:04,336 | INFO | data.news_fetcher | News fetched: T (10 articles)
2026-07-04 03:23:04,514 | INFO | data.news_fetcher | News fetched: VZ (10 articles)
2026-07-04 03:23:04,702 | INFO | data.news_fetcher | News fetched: DIS (10 articles)
2026-07-04 03:23:04,884 | INFO | data.news_fetcher | News fetched: NFLX (10 articles)
2026-07-04 03:23:04,884 | WARNING | data.news_fetcher | No news fetched for any ticker
2026-07-04 03:27:47,181 | INFO | data.news_fetcher | News fetched: AAPL (10 articles)
2026-07-04 03:27:47,362 | INFO | data.news_fetcher | News fetched: MSFT (10 articles)
2026-07-04 03:27:47,550 | INFO | data.news_fetcher | News fetched: GOOGL (10 articles)
2026-07-04 03:27:47,812 | INFO | data.news_fetcher | News fetched: AMZN (10 articles)
2026-07-04 03:27:48,005 | INFO | data.news_fetcher | News fetched: META (10 articles)
2026-07-04 03:27:48,193 | INFO | data.news_fetcher | News fetched: TSLA (10 articles)
2026-07-04 03:27:48,370 | INFO | data.news_fetcher | News fetched: NVDA (10 articles)
2026-07-04 03:27:48,608 | INFO | data.news_fetcher | News fetched: JPM (10 articles)
2026-07-04 03:27:48,803 | INFO | data.news_fetcher | News fetched: JNJ (10 articles)
2026-07-04 03:27:48,988 | INFO | data.news_fetcher | News fetched: V (10 articles)
2026-07-04 03:27:49,179 | INFO | data.news_fetcher | News fetched: UNH (10 articles)
2026-07-04 03:27:49,368 | INFO | data.news_fetcher | News fetched: XOM (10 articles)
2026-07-04 03:27:49,551 | INFO | data.news_fetcher | News fetched: WMT (10 articles)
2026-07-04 03:27:49,742 | INFO | data.news_fetcher | News fetched: MA (10 articles)
2026-07-04 03:27:49,921 | INFO | data.news_fetcher | News fetched: PG (10 articles)
2026-07-04 03:27:50,128 | INFO | data.news_fetcher | News fetched: CVX (10 articles)
2026-07-04 03:27:50,331 | INFO | data.news_fetcher | News fetched: HD (10 articles)
2026-07-04 03:27:50,515 | INFO | data.news_fetcher | News fetched: MRK (10 articles)
2026-07-04 03:27:50,690 | INFO | data.news_fetcher | News fetched: ABBV (10 articles)
2026-07-04 03:27:50,961 | INFO | data.news_fetcher | News fetched: PEP (10 articles)
2026-07-04 03:27:51,214 | INFO | data.news_fetcher | News fetched: KO (10 articles)
2026-07-04 03:27:51,398 | INFO | data.news_fetcher | News fetched: AVGO (10 articles)
2026-07-04 03:27:51,582 | INFO | data.news_fetcher | News fetched: COST (10 articles)
2026-07-04 03:27:51,821 | INFO | data.news_fetcher | News fetched: MCD (10 articles)
2026-07-04 03:27:52,007 | INFO | data.news_fetcher | News fetched: TMO (10 articles)
2026-07-04 03:27:52,187 | INFO | data.news_fetcher | News fetched: ACN (10 articles)
2026-07-04 03:27:52,401 | INFO | data.news_fetcher | News fetched: CSCO (10 articles)
2026-07-04 03:27:52,593 | INFO | data.news_fetcher | News fetched: ABT (10 articles)
2026-07-04 03:27:52,816 | INFO | data.news_fetcher | News fetched: DHR (10 articles)
2026-07-04 03:27:53,005 | INFO | data.news_fetcher | News fetched: NEE (10 articles)
2026-07-04 03:27:53,213 | INFO | data.news_fetcher | News fetched: LIN (10 articles)
2026-07-04 03:27:53,456 | INFO | data.news_fetcher | News fetched: TXN (10 articles)
2026-07-04 03:27:53,646 | INFO | data.news_fetcher | News fetched: PM (10 articles)
2026-07-04 03:27:53,839 | INFO | data.news_fetcher | News fetched: ORCL (10 articles)
2026-07-04 03:27:54,035 | INFO | data.news_fetcher | News fetched: MS (10 articles)
2026-07-04 03:27:54,221 | INFO | data.news_fetcher | News fetched: RTX (10 articles)
2026-07-04 03:27:54,411 | INFO | data.news_fetcher | News fetched: SPGI (10 articles)
2026-07-04 03:27:54,604 | INFO | data.news_fetcher | News fetched: HON (10 articles)
2026-07-04 03:27:54,852 | INFO | data.news_fetcher | News fetched: AMGN (10 articles)
2026-07-04 03:27:55,040 | INFO | data.news_fetcher | News fetched: IBM (10 articles)
2026-07-04 03:27:55,240 | INFO | data.news_fetcher | News fetched: CAT (10 articles)
2026-07-04 03:27:55,435 | INFO | data.news_fetcher | News fetched: GE (10 articles)
2026-07-04 03:27:55,612 | INFO | data.news_fetcher | News fetched: INTU (10 articles)
2026-07-04 03:27:55,803 | INFO | data.news_fetcher | News fetched: AMAT (10 articles)
2026-07-04 03:27:56,012 | INFO | data.news_fetcher | News fetched: BKNG (10 articles)
2026-07-04 03:27:56,207 | INFO | data.news_fetcher | News fetched: AXP (10 articles)
2026-07-04 03:27:56,384 | INFO | data.news_fetcher | News fetched: GS (10 articles)
2026-07-04 03:27:56,633 | INFO | data.news_fetcher | News fetched: BLK (10 articles)
2026-07-04 03:27:56,866 | INFO | data.news_fetcher | News fetched: SYK (10 articles)
2026-07-04 03:27:57,054 | INFO | data.news_fetcher | News fetched: ISRG (10 articles)
2026-07-04 03:27:57,234 | INFO | data.news_fetcher | News fetched: GILD (10 articles)
2026-07-04 03:27:57,418 | INFO | data.news_fetcher | News fetched: ADI (10 articles)
2026-07-04 03:27:57,600 | INFO | data.news_fetcher | News fetched: VRTX (10 articles)
2026-07-04 03:27:57,785 | INFO | data.news_fetcher | News fetched: PLD (10 articles)
2026-07-04 03:27:58,023 | INFO | data.news_fetcher | News fetched: CI (10 articles)
2026-07-04 03:27:58,218 | INFO | data.news_fetcher | News fetched: MDLZ (10 articles)
2026-07-04 03:27:58,400 | INFO | data.news_fetcher | News fetched: REGN (10 articles)
2026-07-04 03:27:58,651 | INFO | data.news_fetcher | News fetched: ZTS (10 articles)
2026-07-04 03:27:58,840 | INFO | data.news_fetcher | News fetched: CB (10 articles)
2026-07-04 03:27:59,040 | INFO | data.news_fetcher | News fetched: BDX (10 articles)
2026-07-04 03:27:59,232 | INFO | data.news_fetcher | News fetched: MMC (10 articles)
2026-07-04 03:27:59,495 | INFO | data.news_fetcher | News fetched: SO (10 articles)
2026-07-04 03:27:59,687 | INFO | data.news_fetcher | News fetched: DUK (10 articles)
